project_id,project_id_original,title,title_en,project_url,keyword,keyword_en,source,researcher,researcher_en,institutation,country,currency,award_amount,award_amount_usd,funded_date,start_date,end_date,project_term,start_year,end_year,description,description_raw,description_en,created_date,updated_date
 G096211N ,,,,,,,,"Luyten, Frank Roberts, Scott  ",,  ,, EUR ,85528,,, 01/01/2011 , 31/12/2014 ,,,, Herprogrammeren van adulte dermal fibroblasten tot kraakbeen- en beenvormende cellen voor botaugmentatie  , Herprogrammeren van adulte dermal fibroblasten tot kraakbeen- en beenvormende cellen voor botaugmentatie  ,,,
 G098211N ,,,,,,,,"Luyten, Frank Carmeliet, Gertrudis Geris, Liesbet Holsbeeks, Inge Kerckhofs, Greet Moesen, Maarten Roberts, Scott Schrooten, Jan Van Oosterwyck, Hans  ",,  ,, EUR ,600000,,, 01/01/2011 , 31/12/2014 ,,,, Ontwikkelingsbiologisch engineeren van botweefsel  , Ontwikkelingsbiologisch engineeren van botweefsel  ,,,
 G064711N ,,,,,,,,"Maes, Christian  ",,  ,, EUR ,240000,,, 01/01/2011 , 31/12/2014 ,,,, Statistische krachten buiten evenwicht  , Statistische krachten buiten evenwicht  ,,,
 G004511N ,,,,,,,,"Marin, Guy Detavernier, Christophe Martens, Johan  ",, UGent  ,, EUR ,580000,,, 01/01/2011 , 31/12/2014 ,,,," Atomairelaagdepositie: een nieuwe techniek voor model gebaseerd ontwerp van zure katalytisch actieve microporeuze, mesoporeuze en hiërarchische materialen  "," Atomairelaagdepositie: een nieuwe techniek voor model gebaseerd ontwerp van zure katalytisch actieve microporeuze, mesoporeuze en hiërarchische materialen  ",,,
 G095211N ,,,,,,,,"Marine, Jean-Christophe  ",,  ,, EUR ,120000,,, 01/01/2011 , 31/12/2014 ,,,, Onderzoek naar tumorcel specifieke doelwitten voor geneesmiddelen op basis van een synthetisch lethale interactie met p53  , Onderzoek naar tumorcel specifieke doelwitten voor geneesmiddelen op basis van een synthetisch lethale interactie met p53  ,,,
 G079311N ,,,,,,,,"Mazzone, Massimiliano  ",,  ,, EUR ,200000,,, 01/01/2011 , 31/12/2014 ,,,, Perifere bloed monocyten als potentieel predictieve biomarkers voor colorectale kanker diagnose en progressie  , Perifere bloed monocyten als potentieel predictieve biomarkers voor colorectale kanker diagnose en progressie  ,,,
 GA06111N ,,,,,,,,"Michiels, Christiaan Aertsen, Abram Geeraerd, Annemie  ",,  ,, EUR ,72000,,, 01/01/2011 , 31/12/2014 ,,,, Voedselpathogenen op de grenzen van de groei  , Voedselpathogenen op de grenzen van de groei  ,,,
 G071211N ,,,,,,,,"Michiels, Wim Pipeleers, Goele Swevers, Jan  ",,  ,, EUR ,240000,,, 01/01/2011 , 31/12/2014 ,,,," Ontwerp van regelaars met een vaste orde voor lineaire systemen met oneindige dimensie en varierende parameters, gebaseerd op de optimalisatie van stabiliteits- en H2-Hoo criteria  "," Ontwerp van regelaars met een vaste orde voor lineaire systemen met oneindige dimensie en varierende parameters, gebaseerd op de optimalisatie van stabiliteits- en H2-Hoo criteria  ",,,
 G010111N ,,,,,,,,"Milosevic, Milorad Berdiyorov, Golibjon Chibotaru, Liviu  ",, UA  ,, EUR ,320000,,, 01/01/2011 , 31/12/2014 ,,,, Exotische sub-mesoscopische supergeleiders  , Exotische sub-mesoscopische supergeleiders  ,,,
 G002211N ,,,,,,,,"Moeneclaey, Marc Rogier, Hendrik  ",,  ,, EUR ,240000,,, 01/01/2011 , 31/12/2014 ,,,," Geavanceerde multi-antennesystemen, multi-band propagatiemodellen en MIMO/coöperatieve ontvangeralgoritmes voor V2X communicatie aan hoog datadebiet.  "," Geavanceerde multi-antennesystemen, multi-band propagatiemodellen en MIMO/coöperatieve ontvangeralgoritmes voor V2X communicatie aan hoog datadebiet.  ",,,
 GA07811N ,,,,,,,,"Muchez, Philippe Claeys, Philippe Degryse, Patrick Elburg, Marlina Vanhaecke, Frank  ",, UGent VUB  ,, EUR ,290000,,, 01/01/2011 , 31/12/2014 ,,,, Toepassingen van de Sm-Nd en Lu-Hf isotoopsystemen in geologisch en archeometrisch onderzoek  , Toepassingen van de Sm-Nd en Lu-Hf isotoopsystemen in geologisch en archeometrisch onderzoek  ,,,
 G087311N ,,,,,,,,"Nawrot, Tim  ",,  ,, EUR ,300928,,, 01/01/2011 , 31/12/2014 ,,,, Neurologische effecten in association met in utero en blootstelling tijdens de eerste levensjaren aan fijne stofdeeltjes.  , Neurologische effecten in association met in utero en blootstelling tijdens de eerste levensjaren aan fijne stofdeeltjes.  ,,,
 G012011N ,,,,,,,,"Neels, Karel Ghysels, Joris  ",,  ,, EUR ,255500,,, 01/01/2011 , 31/12/2014 ,,,," Socio-economische patronen van gezinsvorming en vruchtbaarheid in Europa: wat is de invloed van economische context en sociaal beleid Nemery de Bellevaux,  "," Socio-economische patronen van gezinsvorming en vruchtbaarheid in Europa: wat is de invloed van economische context en sociaal beleid Nemery de Bellevaux,  ",,,
 G090511N ,,,,,,,,Benoît  ,,  ,, EUR ,520000,,, 01/01/2011 , 31/12/2014 ,,,, Naar een beter begrip van de relatie tussen luchtverontreiniging en gezondheid dankzij het onderzoeken van personen die gedurende meerdere dagen blootgesteld zijn aan sterk uiteenlopende niveaus van fijn stof.  , Naar een beter begrip van de relatie tussen luchtverontreiniging en gezondheid dankzij het onderzoeken van personen die gedurende meerdere dagen blootgesteld zijn aan sterk uiteenlopende niveaus van fijn stof.  ,,,
 G064811N ,,,,,,,,"Neyens, Gerda  ",,  ,, EUR ,240000,,, 01/01/2011 , 31/12/2014 ,,,, Variaties in de structuur van exotische kernen bestudeerd aan de hand van hun kernmomenten.  , Variaties in de structuur van exotische kernen bestudeerd aan de hand van hun kernmomenten.  ,,,
 G090611N ,,,,,,,,"Nieuwboer, Alice Smits-Engelsman, Bouwien Swinnen, Stephan Vandenberghe, Wim  ",,  ,, EUR ,349000,,, 01/01/2011 , 31/12/2014 ,,,, Neuroplasticiteit bij de ziekte van Parkinson: de consolidatie van motorisch leren en de gerelateerde veranderingen in hersenactiviteit.  , Neuroplasticiteit bij de ziekte van Parkinson: de consolidatie van motorisch leren en de gerelateerde veranderingen in hersenactiviteit.  ,,,
 G076911N ,,,,,,,,"Notebaert, Wim De Baene, Wouter Roger, Clémence Szmalec, Arnaud  ",,  ,, EUR ,317000,,, 01/01/2011 , 31/12/2014 ,,,, Electrofysiologisch onderzoek naar cognitieve adaptatie  , Electrofysiologisch onderzoek naar cognitieve adaptatie  ,,,
 G081911N ,,,,,,,,"Gantois, Ilse  ",,  ,, EUR ,308000,,, 01/01/2011 , 31/12/2014 ,,,," Op de Beeck, Hans Een knaagdier-model voor onderzoek naar de neurobiologische basis van categorie-leren door het normale en pathologische brein  "," Op de Beeck, Hans Een knaagdier-model voor onderzoek naar de neurobiologische basis van categorie-leren door het normale en pathologische brein  ",,,
 G084811N ,,,,,,,,"Panfilov, Alexander Verschelde, Henri  ",,  ,, EUR ,312400,,, 01/01/2011 , 31/12/2014 ,,,," Mechanismen voor hartritmestoornissen in een fibrotisch hart: de rol van een heterogene verdeling van het gap junctie eiwit Cx43, natrium kanalen en weefsel architectuur.  "," Mechanismen voor hartritmestoornissen in een fibrotisch hart: de rol van een heterogene verdeling van het gap junctie eiwit Cx43, natrium kanalen en weefsel architectuur.  ",,,
 G049211N ,,,,,,,,"Paoli, Letizia Leman, Johan Walgrave, Lode  ",,  ,, EUR ,256000,,, 01/01/2011 , 31/12/2014 ,,,, Bendes van Blacks in Brussel: de verleiding van jeugdbendes in een laatmoderne metropolis  , Bendes van Blacks in Brussel: de verleiding van jeugdbendes in een laatmoderne metropolis  ,,,
 G049311N ,,,,,,,,"Paoli, Letizia  ",,  ,, EUR ,256000,,, 01/01/2011 , 31/12/2014 ,,,, Doping en het aanbod ervan: een verkenning van de markt en een inschatting van de impact van anti-doping beleid in de Belgische en Franse wielersport  , Doping en het aanbod ervan: een verkenning van de markt en een inschatting van de impact van anti-doping beleid in de Belgische en Franse wielersport  ,,,
 G038811N ,,,,,,,,"Partoens, Bart Cleuren, Bart Misko, Vyacheslav  ",, UHasselt  ,, EUR ,260000,,, 01/01/2011 , 31/12/2014 ,,,," Van den Broeck, Christian Irreversibiliteit en efficiëntie in kleinschalige systemen  "," Van den Broeck, Christian Irreversibiliteit en efficiëntie in kleinschalige systemen  ",,,
 G065611N ,,,,,,,,"Peeters, François Shanenko, Arkady  ",,  ,, EUR ,280000,,, 01/01/2011 , 31/12/2014 ,,,, Nanoschaal supergeleiding: coherentie en robuustheid van de supergeleidende toestand als gevolg van kwantum inperking  , Nanoschaal supergeleiding: coherentie en robuustheid van de supergeleidende toestand als gevolg van kwantum inperking  ,,,
 G019411N ,,,,,,,,"Philippaerts, Renaat Lefevre, Johan  ",, UGent  ,, EUR ,230000,,, 01/01/2011 , 31/12/2014 ,,,," Prospectieve associaties van sedentair gedrag, fysieke activiteit en fysieke fitheid met metabool risico bij Vlaamse volwassen mannen en vrouwen  "," Prospectieve associaties van sedentair gedrag, fysieke activiteit en fysieke fitheid met metabool risico bij Vlaamse volwassen mannen en vrouwen  ",,,
 G039811N ,,,,,,,,"Philips, Wilfried Tuytelaars, Tinne Vanrumste, Bart  ",, UGent  ,, EUR ,518304,,, 01/01/2011 , 31/12/2014 ,,,, Monitoring van gedrag en ongebruikelijke menselijke activiteit met meerdere camera's  , Monitoring van gedrag en ongebruikelijke menselijke activiteit met meerdere camera's  ,,,
 G000211N ,,,,,,,,"Pintelon, Rik Dirckx, Joris Swevers, Jan Vanlanduit, Steve  ",, UA VUB  ,, EUR ,600000,,, 01/01/2011 , 31/12/2014 ,,,, Modeleren van ingewikkelde tijdsvariërende dynamische systemen  , Modeleren van ingewikkelde tijdsvariërende dynamische systemen  ,,,
 G056211N ,,,,,,,,"Poblome, Jeroen Degryse, Patrick  ",,  ,, EUR ,307850,,, 01/01/2011 , 31/12/2014 ,,,," De oostelijke voorstad van Sagalassos. Een chronologische, functionele en socio-economische studie van een vrijwel ongekend antiek urbaan fenomeen  "," De oostelijke voorstad van Sagalassos. Een chronologische, functionele en socio-economische studie van een vrijwel ongekend antiek urbaan fenomeen  ",,,
 G072911N ,,,,,,,,"Poedts, Stefaan Deconinck, Herman  ",, Von Karman  ,, EUR ,304000,,, 01/01/2011 , 31/12/2014 ,,,, Solaire coronale massa-ejecties: innovatieve multi-component plasmamodellen  , Solaire coronale massa-ejecties: innovatieve multi-component plasmamodellen  ,,,
 G077311N ,,,,,,,,"Pulignano, Valeria  ",,  ,, EUR ,260000,,, 01/01/2011 , 31/12/2014 ,,,, Multinationals in Europa tussen flexibiliteit en zekerheid. Een comparatieve studie over de invoering en de gevolgen van 'flexicurity' toepassingen op ondernemingsniveau.  , Multinationals in Europa tussen flexibiliteit en zekerheid. Een comparatieve studie over de invoering en de gevolgen van 'flexicurity' toepassingen op ondernemingsniveau.  ,,,
 GA07411N ,,,,,,,,"Reynaert, Patrick Dehaene, Wim  ",,  ,, EUR ,240000,,, 01/01/2011 , 31/12/2014 ,,,, Digitale RF vermogenversterkers met hoge efficientie voor telecommunicatie basis-stations  , Digitale RF vermogenversterkers met hoge efficientie voor telecommunicatie basis-stations  ,,,
 GA07611N ,,,,,,,,"Reynaerts, Dominiek Fransaer, Jan  ",,  ,, EUR ,240000,,, 01/01/2011 , 31/12/2014 ,,,, Gecontroleerd ELID proces voor efficient en schadevrij slijpen  , Gecontroleerd ELID proces voor efficient en schadevrij slijpen  ,,,
 G083011N ,,,,,,,,"Roebroek, Antonius Alzheimer  ",,  ,, EUR ,91056,,, 01/01/2011 , 31/12/2014 ,,,," De relevantie van LRP1 in het metabolisme van Abeta, de belangrijkste component van seniele plaques bij de ziekte van  "," De relevantie van LRP1 in het metabolisme van Abeta, de belangrijkste component van seniele plaques bij de ziekte van  ",,,
 G017511N ,,,,,,,,"Rombouts, Pieter Gielen, Georges  ",, UGent  ,, EUR ,280000,,, 01/01/2011 , 31/12/2014 ,,,, Fundamentele exploratie van tijdsencodering voor analoog-naar-digitaal omzetting  , Fundamentele exploratie van tijdsencodering voor analoog-naar-digitaal omzetting  ,,,
 G097511N ,,,,,,,,"Roskams, Tania Verfaillie, Catherine  ",,  ,, EUR ,144000,,, 01/01/2011 , 31/12/2014 ,,,, De humane lever progenitor cel niche: onderzoek naar differentiatiemechanismen  , De humane lever progenitor cel niche: onderzoek naar differentiatiemechanismen  ,,,
 G004311N ,,,,,,,,"Ryckebusch, Jan Jachowicz, Natalie  ",,  ,, EUR ,240000,,, 01/01/2011 , 31/12/2014 ,,,, Elektrozwakke interacties met nucleonen en kernen  , Elektrozwakke interacties met nucleonen en kernen  ,,,
 G095111N ,,,,,,,,"Sablina, Anna  ",,  ,, EUR ,305000,,, 01/01/2011 , 31/12/2014 ,,,, The role of eiwitfosfatasen in repairing double breaks in DNA and cancer development  , The role of eiwitfosfatasen in repairing double breaks in DNA and cancer development  ,,,
 G095311N ,,,,,,,,"Sagaert, Xavier Struyf, Sofie Tousseyn, Thomas Van Cutsem, Eric  ",,  ,, EUR ,69000,,, 01/01/2011 , 31/12/2014 ,,,, De rol van de forkhead transcription factor FOXP1 in kanker  , De rol van de forkhead transcription factor FOXP1 in kanker  ,,,
 G023511N ,,,,,,,,"Sanders, Niek  ",,  ,, EUR ,200000,,, 01/01/2011 , 31/12/2014 ,,,, Evaluatie van afgiftesystemen voor mRNA kanker vaccins  , Evaluatie van afgiftesystemen voor mRNA kanker vaccins  ,,,
 G009611N ,,,,,,,,"Schepers, Kees Daelemans, Walter  ",,  ,, EUR ,259000,,, 01/01/2011 , 31/12/2014 ,,,," Auteurschap, compositie en tekstuele samenhang van drie zestiende-eeuwse mystieke teksten: Die evangelische peerle, Vandentempel onser sielen, de Arnhemse mystieke preken. Een stylometrische benadering.  "," Auteurschap, compositie en tekstuele samenhang van drie zestiende-eeuwse mystieke teksten: Die evangelische peerle, Vandentempel onser sielen, de Arnhemse mystieke preken. Een stylometrische benadering.  ",,,
 G007511N ,,,,,,,,"Schliesser, Eric Ducheyne, Steffen Van Dyck, Maarten  ",,  ,, EUR ,245792,,, 01/01/2011 , 31/12/2014 ,,,, De Metafysica en Wiskunde van Botsingen.  , De Metafysica en Wiskunde van Botsingen.  ,,,
 G059611N ,,,,,,,,"Schmucker, Dietmar  ",,  ,, EUR ,360000,,, 01/01/2011 , 31/12/2014 ,,,, Ontrafelen van genetische en moleculaire ontwikkelingsmechanismen betrokken bij neuronale vertakkingen.  , Ontrafelen van genetische en moleculaire ontwikkelingsmechanismen betrokken bij neuronale vertakkingen.  ,,,
 GA01311N ,,,,,,,,"Schöffski, Patrick Debiec-Rychter, Maria Sciot, Raphaël  ",,  ,, EUR ,320000,,, 01/01/2011 , 31/12/2014 ,,,, Humane weke delen sarcoma's xenograft muis modellen als een opportuniteit om de therapeutische opties voor patiënten te verbeteren  , Humane weke delen sarcoma's xenograft muis modellen als een opportuniteit om de therapeutische opties voor patiënten te verbeteren  ,,,
 G058811N ,,,,,,,,"Schoofs, Liliane Luyten, Walter  ",,  ,, EUR ,320000,,, 01/01/2011 , 31/12/2014 ,,,, Analyse van het signaaltransductiepad van recent ontdekte bioactieve peptiden  , Analyse van het signaaltransductiepad van recent ontdekte bioactieve peptiden  ,,,
 G060111N ,,,,,,,,"Schoofs, Liliane Lindemans, Marleen Mertens, Inge  ",, VITO  ,, EUR ,340000,,, 01/01/2011 , 31/12/2014 ,,,, Gecombineerd gebruik van mutagenese en proteomics bij de studie van vitellogenese en steroidogenese bij C. elegans  , Gecombineerd gebruik van mutagenese en proteomics bij de studie van vitellogenese en steroidogenese bij C. elegans  ,,,
 G069511N ,,,,,,,,"Sels, Bert Schoonheydt, Robert  ",,  ,, EUR ,233430,,, 01/01/2011 , 31/12/2014 ,,,, Actieve zuurstof in metaalhoudende zeolieten voor de selectieve oxidatie van koolwaterstoffen  , Actieve zuurstof in metaalhoudende zeolieten voor de selectieve oxidatie van koolwaterstoffen  ,,,
 G044911N ,,,,,,,,"Snyders, Dirk Labro, Alain  ",,  ,, EUR ,379800,,, 01/01/2011 , 31/12/2014 ,,,, Moleculaire mechanisme en rol van modulerende subeenheden van Kv Kanalen  , Moleculaire mechanisme en rol van modulerende subeenheden van Kv Kanalen  ,,,
 G093811N ,,,,,,,,"Sobott, Frank  ",,  ,, EUR ,190250,,, 01/01/2011 , 31/12/2014 ,,,," Naar een nieuwe dimensie in massaspectrometrie: Karakterisatie van bouwstenen, opbouw, topologie en functie van moleculaire machines voor DNA processing  "," Naar een nieuwe dimensie in massaspectrometrie: Karakterisatie van bouwstenen, opbouw, topologie en functie van moleculaire machines voor DNA processing  ",,,
 GA01711N ,,,,,,,,"Somers, Veerle Elewaut, Dirk Somers, Klaartje  ",, UHasselt  ,, EUR ,91056,,, 01/01/2011 , 31/12/2014 ,,,, Karakterisatie van nieuwe autoantilichaam-targets in reumatoïde artritis  , Karakterisatie van nieuwe autoantilichaam-targets in reumatoïde artritis  ,,,
 G057711N ,,,,,,,,"Sottiaux, Stefan Alen, André  ",,  ,, EUR ,256000,,, 01/01/2011 , 31/12/2014 ,,,," Redelijke Aanpassingen, evenredigheid en de rol van de rechter  "," Redelijke Aanpassingen, evenredigheid en de rol van de rechter  ",,,
 GA07311N ,,,,,,,,"Stiens, Johan Wambacq, Pierre  ",,  ,, EUR ,240000,,, 01/01/2011 , 31/12/2014 ,,,, Sub-THz CMOS sensors voor electromagnetische aquametrie  , Sub-THz CMOS sensors voor electromagnetische aquametrie  ,,,
 G061011N ,,,,,,,,"Stoks, Robby Bonte, Dries De Block, Marjan Van Leeuwen, Thomas  ",, UGent  ,, EUR ,560000,,, 01/01/2011 , 31/12/2014 ,,,, Evolutionaire ecologie van twee arthropoden in populaties aan de rand van hun opschuivend areaal  , Evolutionaire ecologie van twee arthropoden in populaties aan de rand van hun opschuivend areaal  ,,,
 G086311N ,,,,,,,,"Tack, Jan Farre, Ricard  ",,  ,, EUR ,160000,,, 01/01/2011 , 31/12/2014 ,,,, De rol van verstoorde mucosale integriteit in het duodenum in het ontstaan van symptomen in functionele dyspepsie  , De rol van verstoorde mucosale integriteit in het duodenum in het ontstaan van symptomen in functionele dyspepsie  ,,,
 G002711N ,,,,,,,,"Taghon, Tom Plum, Jean  ",,  ,, EUR ,400000,,, 01/01/2011 , 31/12/2014 ,,,, Karakterisatie van Notch gemedieerde humane intrathymus T cell differentiatie.  , Karakterisatie van Notch gemedieerde humane intrathymus T cell differentiatie.  ,,,
 GA02211N ,,,,,,,,"Talavera-Pérez, Karel Vanoirbeek, Jeroen  ",,  ,, EUR ,127060,,, 01/01/2011 , 31/12/2014 ,,,, Rol van sensoriële Transient Receptor Potential kationenkanalen in de Pathofysiologie van het Respiratoir Systeem  , Rol van sensoriële Transient Receptor Potential kationenkanalen in de Pathofysiologie van het Respiratoir Systeem  ,,,
 G023411N ,,,,,,,,"Thielemans, Kristiaan Aerts, Joeri Breckpot, Karine  ",,  ,, EUR ,140000,,, 01/01/2011 , 31/12/2014 ,,,, iMECHs: Inhibitorische MECHanismen uitgeoefend door melanoomcellen en hun omgeving  , iMECHs: Inhibitorische MECHanismen uitgeoefend door melanoomcellen en hun omgeving  ,,,
 G043411N ,,,,,,,,"Timmerman, Vincent  ",,  ,, EUR ,340000,,, 01/01/2011 , 31/12/2014 ,,,, Identificatie van gemeenschappelijke moleculaire pathomechanismen van RAB7 en SPT mutaties in erfelijke sensorische neuropathieën  , Identificatie van gemeenschappelijke moleculaire pathomechanismen van RAB7 en SPT mutaties in erfelijke sensorische neuropathieën  ,,,
 G093911N ,,,,,,,,"Ulens, Chris  ",,  ,, EUR ,273500,,, 01/01/2011 , 31/12/2014 ,,,, Serotonerge plasticiteit van de acetylcholine bindingsplaats in AChBP  , Serotonerge plasticiteit van de acetylcholine bindingsplaats in AChBP  ,,,
 G063911N ,,,,,,,,"Vaes, Stefaan  ",,  ,, EUR ,292320,,, 01/01/2011 , 31/12/2014 ,,,, Von Neumannalgebra's en discrete groepen  , Von Neumannalgebra's en discrete groepen  ,,,
 G007711N ,,,,,,,,"Van Aelst, Stefan  ",,  ,, EUR ,39000,,, 01/01/2011 , 31/12/2014 ,,,, Robuuste bootstrap inferentie voor lineaire modellen met niet i.i.d. fouten of afhankelijke gegevens  , Robuuste bootstrap inferentie voor lineaire modellen met niet i.i.d. fouten of afhankelijke gegevens  ,,,
 G078411N ,,,,,,,,"Van Aerschot, Arthur Rozenski, Jozef Topal, Baki  ",,  ,, EUR ,262000,,, 01/01/2011 , 31/12/2014 ,,,, Oligonucleotide analogen als biochemische en therapeutische constructen  , Oligonucleotide analogen als biochemische en therapeutische constructen  ,,,
 G039311N ,,,,,,,,"Van Aert, Sandra Sijbers, Jan  ",,  ,, EUR ,300000,,, 01/01/2011 , 31/12/2014 ,,,, Kwantitatieve driedimensionale structuurbepaling door middel van transmissie elektronenmicroscopie : van beelden tot precieze driedimensionale structuren van nanomaterialen op atomaire schaal  , Kwantitatieve driedimensionale structuurbepaling door middel van transmissie elektronenmicroscopie : van beelden tot precieze driedimensionale structuren van nanomaterialen op atomaire schaal  ,,,
 GA04411N ,,,,,,,,"Callens, Johan De Wolf, Hans Laermans, Rudi Scheelings, François Van Broeckhoven,  ",,  ,, EUR ,140000,,, 01/01/2011 , 31/12/2014 ,,,," Van Bendegem, Jean Paul Anne Teresa De Keersmaeker : De partituur van een choreograaf.  "," Van Bendegem, Jean Paul Anne Teresa De Keersmaeker : De partituur van een choreograaf.  ",,,
 G043211N ,,,,,,,,"Christine Cruts, Marc Sleegers, Kristel  ",,  ,, EUR ,280000,,, 01/01/2011 , 31/12/2014 ,,,, Moleculaire genetica van Alzheimer dementie met aanvang op jonge leeftijd  , Moleculaire genetica van Alzheimer dementie met aanvang op jonge leeftijd  ,,,
 G009211N ,,,,,,,,"Van Damme, Raoul Backeljau, Thierry  ",, UA  ,, EUR ,317000,,, 01/01/2011 , 31/12/2014 ,,,, Moleculaire en functionele basis van eilandmelanisme bij lacertide hagedissen.  , Moleculaire en functionele basis van eilandmelanisme bij lacertide hagedissen.  ,,,
 G005611N ,,,,,,,,"Van Damme, Stefaan Crombez, Geert  ",,  ,, EUR ,268000,,, 01/01/2011 , 31/12/2014 ,,,, Hypervigilantie en pijn: de rol van lichamelijke dreiging  , Hypervigilantie en pijn: de rol van lichamelijke dreiging  ,,,
 G021311N ,,,,,,,,"Dooms, Ann Preneel, Bart  ",, UGent VUB  ,, EUR ,600000,,, 01/01/2011 , 31/12/2014 ,,,," Van de Walle, Rik WET: Watermerken, Encryptie en Transcodering  "," Van de Walle, Rik WET: Watermerken, Encryptie en Transcodering  ",,,
 G086011N ,,,,,,,,"Vanhorebeek, Ilse  ",,  ,, EUR ,160000,,, 01/01/2011 , 31/12/2014 ,,,," Van den Berghe, Greta Metabole stress, mitochondriale dynamiek en orgaanfalen tijdens kritieke ziekte: naar een nieuwe therapie  "," Van den Berghe, Greta Metabole stress, mitochondriale dynamiek en orgaanfalen tijdens kritieke ziekte: naar een nieuwe therapie  ",,,
 G090411N ,,,,,,,,"Guiza Grandas, Fabian Meyfroidt, Geert Vanhorebeek, Ilse  ",,  ,, EUR ,317250,,, 01/01/2011 , 31/12/2014 ,,,," Van den Berghe, Greta Klinische prediktieve modellen in de intensieve geneeskunde  "," Van den Berghe, Greta Klinische prediktieve modellen in de intensieve geneeskunde  ",,,
 G042411N ,,,,,,,,"Neels, Karel  ",,  ,, EUR ,275000,,, 01/01/2011 , 31/12/2014 ,,,," Van Den Bosch, Karel Is decentralisatie van activering in de bijstand doelmatig? Van Der Linden, Anne-  "," Van Den Bosch, Karel Is decentralisatie van activering in de bijstand doelmatig? Van Der Linden, Anne-  ",,,
 G044311N ,,,,,,,,"Marie De Visscher, Geofrey  ",,  ,, EUR ,91056,,, 01/01/2011 , 31/12/2014 ,,,, Leren en hersenplasticiteit: een studie op drie niveaus.  , Leren en hersenplasticiteit: een studie op drie niveaus.  ,,,
 G043111N ,,,,,,,,"Augustyns, Koen De Meyer, Guido Martinet, Wim  ",,  ,, EUR ,168000,,, 01/01/2011 , 31/12/2014 ,,,," Van der Veken, Pieter Specifieke remming van autofagieprocessen via inhibitie van Atg4B? Een benadering gebaseerd op 'drug-like' inhibitoren en activiteitsgebaseerde probes.  "," Van der Veken, Pieter Specifieke remming van autofagieprocessen via inhibitie van Atg4B? Een benadering gebaseerd op 'drug-like' inhibitoren en activiteitsgebaseerde probes.  ",,,
 G080411N ,,,,,,,,"Van Dijck, Patrick Himmelreich, Uwe  ",,  ,, EUR ,86960,,, 01/01/2011 , 31/12/2014 ,,,, Gebruik van een subcutaan in vivo Candida albicans biofilm model systeem voor de identificatie van genen die specifiek van belang zijn voor biofilmvorming onder in vivo condities.  , Gebruik van een subcutaan in vivo Candida albicans biofilm model systeem voor de identificatie van genen die specifiek van belang zijn voor biofilmvorming onder in vivo condities.  ,,,
 G055911N ,,,,,,,,"Van Eynde, Frank Smessaert, Hans  ",,  ,, EUR ,248000,,, 01/01/2011 , 31/12/2014 ,,,, Over de verheffing van complementen en de vorming van clusters in het Nederlands. Een empirisch onderzoek met gebruikmaking van treebanks.  , Over de verheffing van complementen en de vorming van clusters in het Nederlands. Een empirisch onderzoek met gebruikmaking van treebanks.  ,,,
 G084711N ,,,,,,,,"Van Geet, Christel Freson, Kathleen  ",,  ,, EUR ,127060,,, 01/01/2011 , 31/12/2014 ,,,," van den Heuvel, Lambertus Rol van Pituitary Adenylyl Cyclase-Activating Peptide (PACAP) bij patiënten met nefrotisch syndroom  "," van den Heuvel, Lambertus Rol van Pituitary Adenylyl Cyclase-Activating Peptide (PACAP) bij patiënten met nefrotisch syndroom  ",,,
 GA01111N ,,,,,,,,"Van Gool, Stefaan Liston, Adrian  ",,  ,, EUR ,76000,,, 01/01/2011 , 31/12/2014 ,,,, Plasticiteit van regulatoire T cellen in hooggradige gliomen als middel om immuuntherapie te optimaliseren  , Plasticiteit van regulatoire T cellen in hooggradige gliomen als middel om immuuntherapie te optimaliseren  ,,,
 GA01211N ,,,,,,,,"Van Gool, Stefaan Van Haesendonck,  ",,  ,, EUR ,76000,,, 01/01/2011 , 31/12/2014 ,,,, Vergelijking van de immunomodulatoire capaciteit van multipotente volwassen stamcellen (MAPC) en mesenchymale stamcellen (MSC) in graft-versus-host ziekte (GVHD)  , Vergelijking van de immunomodulatoire capaciteit van multipotente volwassen stamcellen (MAPC) en mesenchymale stamcellen (MSC) in graft-versus-host ziekte (GVHD)  ,,,
 G066111N ,,,,,,,,"Christian De Feyter, Steven  ",,  ,, EUR ,300000,,, 01/01/2011 , 31/12/2014 ,,,, Moleculaire zelfassemblage voor het controleren van de elektronische en magnetische oppervlakte-eigenschappen: van het vloeistof-vastestof grensvlak tot ultra-hoogvacuüm  , Moleculaire zelfassemblage voor het controleren van de elektronische en magnetische oppervlakte-eigenschappen: van het vloeistof-vastestof grensvlak tot ultra-hoogvacuüm  ,,,
 G074711N ,,,,,,,,"Van Hoecke, Mark Heirbaut, Dirk  ",,  ,, EUR ,256000,,, 01/01/2011 , 31/12/2014 ,,,, Analyse van de componenten van rechtsculturen: een vergelijking van het Franse en Amerikaanse recht  , Analyse van de componenten van rechtsculturen: een vergelijking van het Franse en Amerikaanse recht  ,,,
